antibody,ab_group,mean_escape,time,umap_x,umap_y,kmeans_cluster,custom_cluster
BD-319,B,0.33350223776223775,1.8000000000000005,5.353917,-0.7419202,13,6
BD-319,B,0.3647342207792208,1.9000000000000006,5.353917,-0.7419202,13,6
BD-319,B,0.43415128,2.0000000000000004,5.353917,-0.7419202,13,6
BD-319,B,0.47464190045248866,2.1000000000000005,5.353917,-0.7419202,13,6
BD-319,B,0.49532151315789474,2.2000000000000006,5.353917,-0.7419202,13,6
BD-319,B,0.5182204819277109,2.3000000000000007,5.353917,-0.7419202,13,6
BD-319,B,0.5904975,2.400000000000001,5.353917,-0.7419202,13,6
BD-319,B,0.7759885211267605,2.500000000000001,5.353917,-0.7419202,13,6
BD-319,B,0.91592734375,2.600000000000001,5.353917,-0.7419202,13,6
BD-319,B,0.9136474324324324,2.700000000000001,5.353917,-0.7419202,13,6
BD-319,B,0.957347605633803,2.800000000000001,5.353917,-0.7419202,13,6
BD-319,B,0.9596109259259259,2.9000000000000012,5.353917,-0.7419202,13,6
BD-319,B,0.9601086885245902,3.0000000000000013,5.353917,-0.7419202,13,6
BD-319,B,0.9699173509933774,3.1000000000000014,5.353917,-0.7419202,13,6
BD-319,B,0.9749725619834712,3.2000000000000015,5.353917,-0.7419202,13,6
BD-319,B,0.9901035294117647,3.3000000000000016,5.353917,-0.7419202,13,6
BD-319,B,1.0,3.4000000000000017,5.353917,-0.7419202,13,6
BD-319,B,1.0,3.5000000000000018,5.353917,-0.7419202,13,6
BD-362,C,0.0,0.1,15.0752325,2.058183,14,3
BD-362,C,0.0,0.2,15.0752325,2.058183,14,3
BD-362,C,0.0004676975945017182,0.30000000000000004,15.0752325,2.058183,14,3
BD-362,C,0.001161821862348178,0.4,15.0752325,2.058183,14,3
BD-362,C,0.010973826530612246,0.5,15.0752325,2.058183,14,3
BD-362,C,0.030120481927710843,0.6,15.0752325,2.058183,14,3
BD-362,C,0.0394926618705036,0.7,15.0752325,2.058183,14,3
BD-362,C,0.044416170212765956,0.7999999999999999,15.0752325,2.058183,14,3
BD-362,C,0.05030924778761062,0.8999999999999999,15.0752325,2.058183,14,3
BD-362,C,0.07737287096774194,0.9999999999999999,15.0752325,2.058183,14,3
BD-362,C,0.14057414965986395,1.0999999999999999,15.0752325,2.058183,14,3
BD-362,C,0.2635230991735537,1.2,15.0752325,2.058183,14,3
BD-362,C,0.283791711026616,1.3,15.0752325,2.058183,14,3
BD-362,C,0.15327552631578947,1.4000000000000001,15.0752325,2.058183,14,3
BD-362,C,0.10631381578947369,1.5000000000000002,15.0752325,2.058183,14,3
BD-362,C,0.11844717948717949,1.6000000000000003,15.0752325,2.058183,14,3
BD-362,C,0.077747,1.7000000000000004,15.0752325,2.058183,14,3
BD-362,C,0.049302727272727276,1.8000000000000005,15.0752325,2.058183,14,3
BD-362,C,0.24422097402597404,1.9000000000000006,15.0752325,2.058183,14,3
BD-362,C,0.64644012,2.0000000000000004,15.0752325,2.058183,14,3
BD-362,C,0.867752036199095,2.1000000000000005,15.0752325,2.058183,14,3
BD-362,C,0.9721921052631579,2.2000000000000006,15.0752325,2.058183,14,3
BD-362,C,0.9939759036144579,2.3000000000000007,15.0752325,2.058183,14,3
BD-362,C,1.0,2.400000000000001,15.0752325,2.058183,14,3
BD-362,C,1.0,2.500000000000001,15.0752325,2.058183,14,3
BD-362,C,0.9921875,2.600000000000001,15.0752325,2.058183,14,3
BD-362,C,0.9932432432432432,2.700000000000001,15.0752325,2.058183,14,3
BD-362,C,1.0,2.800000000000001,15.0752325,2.058183,14,3
BD-362,C,0.9957723611111111,2.9000000000000012,15.0752325,2.058183,14,3
BD-362,C,0.9962575,3.0000000000000013,15.0752325,2.058183,14,3
BD-362,C,1.0,3.1000000000000014,15.0752325,2.058183,14,3
BD-362,C,1.0,3.2000000000000015,15.0752325,2.058183,14,3
BD-362,C,1.0,3.3000000000000016,15.0752325,2.058183,14,3
BD-362,C,1.0,3.4000000000000017,15.0752325,2.058183,14,3
BD-362,C,1.0,3.5000000000000018,15.0752325,2.058183,14,3
BD-368,C,0.0,0.1,14.381607,1.5866852,14,3
BD-368,C,0.0,0.2,14.381607,1.5866852,14,3
BD-368,C,0.00021879725085910653,0.30000000000000004,14.381607,1.5866852,14,3
BD-368,C,0.0002577732793522267,0.4,14.381607,1.5866852,14,3
BD-368,C,0.01020408163265306,0.5,14.381607,1.5866852,14,3
BD-368,C,0.030120481927710843,0.6,14.381607,1.5866852,14,3
BD-368,C,0.03738273381294964,0.7,14.381607,1.5866852,14,3
BD-368,C,0.04164822695035462,0.7999999999999999,14.381607,1.5866852,14,3
BD-368,C,0.04879911504424779,0.8999999999999999,14.381607,1.5866852,14,3
BD-368,C,0.07596322580645161,0.9999999999999999,14.381607,1.5866852,14,3
BD-368,C,0.13762244897959183,1.0999999999999999,14.381607,1.5866852,14,3
BD-368,C,0.2579511570247934,1.2,14.381607,1.5866852,14,3
BD-368,C,0.2768691254752852,1.3,14.381607,1.5866852,14,3
BD-368,C,0.14978941520467837,1.4000000000000001,14.381607,1.5866852,14,3
BD-368,C,0.10116013157894738,1.5000000000000002,14.381607,1.5866852,14,3
BD-368,C,0.10817589743589744,1.6000000000000003,14.381607,1.5866852,14,3
BD-368,C,0.07405058823529412,1.7000000000000004,14.381607,1.5866852,14,3
BD-368,C,0.04895104895104895,1.8000000000000005,14.381607,1.5866852,14,3
BD-368,C,0.2423051948051948,1.9000000000000006,14.381607,1.5866852,14,3
BD-368,C,0.64526,2.0000000000000004,14.381607,1.5866852,14,3
BD-368,C,0.8673131221719457,2.1000000000000005,14.381607,1.5866852,14,3
BD-368,C,0.971553947368421,2.2000000000000006,14.381607,1.5866852,14,3
BD-368,C,0.9939759036144579,2.3000000000000007,14.381607,1.5866852,14,3
BD-368,C,1.0,2.400000000000001,14.381607,1.5866852,14,3
BD-368,C,1.0,2.500000000000001,14.381607,1.5866852,14,3
BD-368,C,0.9921875,2.600000000000001,14.381607,1.5866852,14,3
BD-368,C,0.9932432432432432,2.700000000000001,14.381607,1.5866852,14,3
BD-368,C,1.0,2.800000000000001,14.381607,1.5866852,14,3
BD-368,C,0.9953703703703703,2.9000000000000012,14.381607,1.5866852,14,3
BD-368,C,0.9959016393442623,3.0000000000000013,14.381607,1.5866852,14,3
BD-368,C,1.0,3.1000000000000014,14.381607,1.5866852,14,3
BD-368,C,1.0,3.2000000000000015,14.381607,1.5866852,14,3
BD-368,C,1.0,3.3000000000000016,14.381607,1.5866852,14,3
BD-368,C,1.0,3.4000000000000017,14.381607,1.5866852,14,3
BD-368,C,1.0,3.5000000000000018,14.381607,1.5866852,14,3
BD-369,A,0.0,0.1,-4.191531,0.19306172,11,8
BD-369,A,0.0,0.2,-4.191531,0.19306172,11,8
BD-369,A,0.0,0.30000000000000004,-4.191531,0.19306172,11,8
BD-369,A,0.0003763562753036437,0.4,-4.191531,0.19306172,11,8
BD-369,A,0.0004742857142857143,0.5,-4.191531,0.19306172,11,8
BD-369,A,0.004008192771084337,0.6,-4.191531,0.19306172,11,8
BD-369,A,0.004786762589928057,0.7,-4.191531,0.19306172,11,8
BD-369,A,0.0,0.7999999999999999,-4.191531,0.19306172,11,8
BD-369,A,0.0,0.8999999999999999,-4.191531,0.19306172,11,8
BD-369,A,0.0001771290322580645,0.9999999999999999,-4.191531,0.19306172,11,8
BD-369,A,0.0003464625850340136,1.0999999999999999,-4.191531,0.19306172,11,8
BD-369,A,0.0005908264462809917,1.2,-4.191531,0.19306172,11,8
BD-369,A,0.00036513307984790874,1.3,-4.191531,0.19306172,11,8
BD-369,A,0.0,1.4000000000000001,-4.191531,0.19306172,11,8
BD-369,A,0.00033506578947368424,1.5000000000000002,-4.191531,0.19306172,11,8
BD-369,A,0.0008039487179487179,1.6000000000000003,-4.191531,0.19306172,11,8
BD-369,A,0.000323,1.7000000000000004,-4.191531,0.19306172,11,8
BD-369,A,0.0,1.8000000000000005,-4.191531,0.19306172,11,8
BD-369,A,0.0,1.9000000000000006,-4.191531,0.19306172,11,8
BD-369,A,0.00018779999999999998,2.0000000000000004,-4.191531,0.19306172,11,8
BD-369,A,0.00021244343891402715,2.1000000000000005,-4.191531,0.19306172,11,8
BD-369,A,0.0,2.2000000000000006,-4.191531,0.19306172,11,8
BD-369,A,0.0,2.3000000000000007,-4.191531,0.19306172,11,8
BD-369,A,0.012195121951219513,2.400000000000001,-4.191531,0.19306172,11,8
BD-369,A,0.0161,2.500000000000001,-4.191531,0.19306172,11,8
BD-369,A,0.0290671875,2.600000000000001,-4.191531,0.19306172,11,8
BD-369,A,0.11467425675675674,2.700000000000001,-4.191531,0.19306172,11,8
BD-369,A,0.16078971830985914,2.800000000000001,-4.191531,0.19306172,11,8
BD-369,A,0.1392173611111111,2.9000000000000012,-4.191531,0.19306172,11,8
BD-369,A,0.17124262295081968,3.0000000000000013,-4.191531,0.19306172,11,8
BD-369,A,0.26869834437086093,3.1000000000000014,-4.191531,0.19306172,11,8
BD-369,A,0.325745041322314,3.2000000000000015,-4.191531,0.19306172,11,8
BD-369,A,0.3467406862745098,3.3000000000000016,-4.191531,0.19306172,11,8
BD-369,A,0.36256292682926833,3.4000000000000017,-4.191531,0.19306172,11,8
BD-369,A,0.40950015625,3.5000000000000018,-4.191531,0.19306172,11,8
BD-380,E2.2,0.0,0.1,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.0,0.2,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.0,0.30000000000000004,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.0,0.4,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.0,0.5,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.0,0.6,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.0,0.7,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.0,0.7999999999999999,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.008849557522123894,0.8999999999999999,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.0064516129032258064,0.9999999999999999,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.002294897959183673,1.0999999999999999,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.00661694214876033,1.2,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.011652471482889734,1.3,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.01031549707602339,1.4000000000000001,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.006096052631578947,1.5000000000000002,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.007127692307692307,1.6000000000000003,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.008175882352941175,1.7000000000000004,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.0032398601398601398,1.8000000000000005,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.04211818181818182,1.9000000000000006,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.1278708,2.0000000000000004,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.16980678733031673,2.1000000000000005,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.10668092105263156,2.2000000000000006,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.027909638554216867,2.3000000000000007,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.02825,2.400000000000001,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.04241478873239436,2.500000000000001,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.04870546875,2.600000000000001,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.17069256756756757,2.700000000000001,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.2585,2.800000000000001,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.3465833333333333,2.9000000000000012,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.3923590163934426,3.0000000000000013,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.4290781456953643,3.1000000000000014,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.4576694214876033,3.2000000000000015,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.45254607843137257,3.3000000000000016,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.4594329268292683,3.4000000000000017,-2.4327843,0.15722767,11,8
BD-380,E2.2,0.4959375,3.5000000000000018,-2.4327843,0.15722767,11,8
BD-395,A,0.0,0.1,-2.5244517,0.16171673,11,8
BD-395,A,0.0,0.2,-2.5244517,0.16171673,11,8
BD-395,A,0.0,0.30000000000000004,-2.5244517,0.16171673,11,8
BD-395,A,0.0,0.4,-2.5244517,0.16171673,11,8
BD-395,A,0.0,0.5,-2.5244517,0.16171673,11,8
BD-395,A,0.0,0.6,-2.5244517,0.16171673,11,8
BD-395,A,0.0,0.7,-2.5244517,0.16171673,11,8
BD-395,A,0.0,0.7999999999999999,-2.5244517,0.16171673,11,8
BD-395,A,0.0,0.8999999999999999,-2.5244517,0.16171673,11,8
BD-395,A,0.0,0.9999999999999999,-2.5244517,0.16171673,11,8
BD-395,A,0.0,1.0999999999999999,-2.5244517,0.16171673,11,8
BD-395,A,0.003962520661157025,1.2,-2.5244517,0.16171673,11,8
BD-395,A,0.005300114068441064,1.3,-2.5244517,0.16171673,11,8
BD-395,A,0.005347748538011695,1.4000000000000001,-2.5244517,0.16171673,11,8
BD-395,A,0.0060162171052631575,1.5000000000000002,-2.5244517,0.16171673,11,8
BD-395,A,0.006692307692307692,1.6000000000000003,-2.5244517,0.16171673,11,8
BD-395,A,0.007676470588235294,1.7000000000000004,-2.5244517,0.16171673,11,8
BD-395,A,0.003041958041958042,1.8000000000000005,-2.5244517,0.16171673,11,8
BD-395,A,0.03954545454545454,1.9000000000000006,-2.5244517,0.16171673,11,8
BD-395,A,0.12006,2.0000000000000004,-2.5244517,0.16171673,11,8
BD-395,A,0.1594343891402715,2.1000000000000005,-2.5244517,0.16171673,11,8
BD-395,A,0.10016447368421053,2.2000000000000006,-2.5244517,0.16171673,11,8
BD-395,A,0.02620481927710843,2.3000000000000007,-2.5244517,0.16171673,11,8
BD-395,A,0.02652439024390244,2.400000000000001,-2.5244517,0.16171673,11,8
BD-395,A,0.03982394366197183,2.500000000000001,-2.5244517,0.16171673,11,8
BD-395,A,0.04078125,2.600000000000001,-2.5244517,0.16171673,11,8
BD-395,A,0.14402027027027028,2.700000000000001,-2.5244517,0.16171673,11,8
BD-395,A,0.22669014084507041,2.800000000000001,-2.5244517,0.16171673,11,8
BD-395,A,0.3020833333333333,2.9000000000000012,-2.5244517,0.16171673,11,8
BD-395,A,0.34282786885245903,3.0000000000000013,-2.5244517,0.16171673,11,8
BD-395,A,0.3782450331125828,3.1000000000000014,-2.5244517,0.16171673,11,8
BD-395,A,0.4073140495867768,3.2000000000000015,-2.5244517,0.16171673,11,8
BD-395,A,0.4299764705882353,3.3000000000000016,-2.5244517,0.16171673,11,8
BD-395,A,0.4544243902439024,3.4000000000000017,-2.5244517,0.16171673,11,8
BD-395,A,0.49570625,3.5000000000000018,-2.5244517,0.16171673,11,8
BD-397,C,0.0,0.1,8.164657,-1.093627,15,6
BD-397,C,0.0,0.2,8.164657,-1.093627,15,6
BD-397,C,0.00021041237113402061,0.30000000000000004,8.164657,-1.093627,15,6
BD-397,C,0.0006264777327935222,0.4,8.164657,-1.093627,15,6
BD-397,C,0.010681173469387756,0.5,8.164657,-1.093627,15,6
BD-397,C,0.03031,0.6,8.164657,-1.093627,15,6
BD-397,C,0.04222374100719424,0.7,8.164657,-1.093627,15,6
BD-397,C,0.042912411347517734,0.7999999999999999,8.164657,-1.093627,15,6
BD-397,C,0.0456029203539823,0.8999999999999999,8.164657,-1.093627,15,6
BD-397,C,0.08139170967741935,0.9999999999999999,8.164657,-1.093627,15,6
BD-397,C,0.15413632653061224,1.0999999999999999,8.164657,-1.093627,15,6
BD-397,C,0.2929878925619835,1.2,8.164657,-1.093627,15,6
BD-397,C,0.3439242205323194,1.3,8.164657,-1.093627,15,6
BD-397,C,0.2692894736842105,1.4000000000000001,8.164657,-1.093627,15,6
BD-397,C,0.26137667763157896,1.5000000000000002,8.164657,-1.093627,15,6
BD-397,C,0.2929185128205128,1.6000000000000003,8.164657,-1.093627,15,6
BD-397,C,0.25456517647058824,1.7000000000000004,8.164657,-1.093627,15,6
BD-397,C,0.22290755244755245,1.8000000000000005,8.164657,-1.093627,15,6
BD-397,C,0.37800194805194803,1.9000000000000006,8.164657,-1.093627,15,6
BD-397,C,0.70895884,2.0000000000000004,8.164657,-1.093627,15,6
BD-397,C,0.8895195022624435,2.1000000000000005,8.164657,-1.093627,15,6
BD-397,C,0.9731973684210525,2.2000000000000006,8.164657,-1.093627,15,6
BD-397,C,0.9950915662650603,2.3000000000000007,8.164657,-1.093627,15,6
BD-397,C,1.0,2.400000000000001,8.164657,-1.093627,15,6
BD-397,C,1.0,2.500000000000001,8.164657,-1.093627,15,6
BD-397,C,0.993851640625,2.600000000000001,8.164657,-1.093627,15,6
BD-397,C,0.9946825,2.700000000000001,8.164657,-1.093627,15,6
BD-397,C,1.0,2.800000000000001,8.164657,-1.093627,15,6
BD-397,C,0.9965596759259259,2.9000000000000012,8.164657,-1.093627,15,6
BD-397,C,0.9969544672131148,3.0000000000000013,8.164657,-1.093627,15,6
BD-397,C,1.0,3.1000000000000014,8.164657,-1.093627,15,6
BD-397,C,1.0,3.2000000000000015,8.164657,-1.093627,15,6
BD-397,C,1.0,3.3000000000000016,8.164657,-1.093627,15,6
BD-397,C,1.0,3.4000000000000017,8.164657,-1.093627,15,6
BD-397,C,1.0,3.5000000000000018,8.164657,-1.093627,15,6
BD-403,C,0.0,0.1,15.333192,3.1148477,14,3
BD-403,C,0.0,0.2,15.333192,3.1148477,14,3
BD-403,C,0.0003187628865979381,0.30000000000000004,15.333192,3.1148477,14,3
BD-403,C,0.0003755465587044534,0.4,15.333192,3.1148477,14,3
BD-403,C,0.01020408163265306,0.5,15.333192,3.1148477,14,3
BD-403,C,0.030120481927710843,0.6,15.333192,3.1148477,14,3
BD-403,C,0.04119136690647482,0.7,15.333192,3.1148477,14,3
BD-403,C,0.04251475177304965,0.7999999999999999,15.333192,3.1148477,14,3
BD-403,C,0.04326982300884956,0.8999999999999999,15.333192,3.1148477,14,3
BD-403,C,0.07501174193548388,0.9999999999999999,15.333192,3.1148477,14,3
BD-403,C,0.1434538775510204,1.0999999999999999,15.333192,3.1148477,14,3
BD-403,C,0.27305454545454544,1.2,15.333192,3.1148477,14,3
BD-403,C,0.2952311787072243,1.3,15.333192,3.1148477,14,3
BD-403,C,0.15926608187134503,1.4000000000000001,15.333192,3.1148477,14,3
BD-403,C,0.11216197368421052,1.5000000000000002,15.333192,3.1148477,14,3
BD-403,C,0.13111015384615385,1.6000000000000003,15.333192,3.1148477,14,3
BD-403,C,0.08349905882352941,1.7000000000000004,15.333192,3.1148477,14,3
BD-403,C,0.04895104895104895,1.8000000000000005,15.333192,3.1148477,14,3
BD-403,C,0.24426168831168832,1.9000000000000006,15.333192,3.1148477,14,3
BD-403,C,0.6484688,2.0000000000000004,15.333192,3.1148477,14,3
BD-403,C,0.8676737556561086,2.1000000000000005,15.333192,3.1148477,14,3
BD-403,C,0.9687828947368421,2.2000000000000006,15.333192,3.1148477,14,3
BD-403,C,0.9939759036144579,2.3000000000000007,15.333192,3.1148477,14,3
BD-403,C,1.0,2.400000000000001,15.333192,3.1148477,14,3
BD-403,C,1.0,2.500000000000001,15.333192,3.1148477,14,3
BD-403,C,0.9921875,2.600000000000001,15.333192,3.1148477,14,3
BD-403,C,0.9932432432432432,2.700000000000001,15.333192,3.1148477,14,3
BD-403,C,1.0,2.800000000000001,15.333192,3.1148477,14,3
BD-403,C,0.9959046296296296,2.9000000000000012,15.333192,3.1148477,14,3
BD-403,C,0.9963745901639344,3.0000000000000013,15.333192,3.1148477,14,3
BD-403,C,1.0,3.1000000000000014,15.333192,3.1148477,14,3
BD-403,C,1.0,3.2000000000000015,15.333192,3.1148477,14,3
BD-403,C,1.0,3.3000000000000016,15.333192,3.1148477,14,3
BD-403,C,1.0,3.4000000000000017,15.333192,3.1148477,14,3
BD-403,C,1.0,3.5000000000000018,15.333192,3.1148477,14,3
BD-417,B,0.0,0.1,12.561953,2.5131533,2,3
BD-417,B,0.0,0.2,12.561953,2.5131533,2,3
BD-417,B,0.0012701030927835051,0.30000000000000004,12.561953,2.5131533,2,3
BD-417,B,0.0014963562753036437,0.4,12.561953,2.5131533,2,3
BD-417,B,0.008229591836734693,0.5,12.561953,2.5131533,2,3
BD-417,B,0.024292168674698793,0.6,12.561953,2.5131533,2,3
BD-417,B,0.02901079136690647,0.7,12.561953,2.5131533,2,3
BD-417,B,0.035691489361702126,0.7999999999999999,12.561953,2.5131533,2,3
BD-417,B,0.03654203539823009,0.8999999999999999,12.561953,2.5131533,2,3
BD-417,B,0.05723548387096774,0.9999999999999999,12.561953,2.5131533,2,3
BD-417,B,0.10698469387755101,1.0999999999999999,12.561953,2.5131533,2,3
BD-417,B,0.20391661157024793,1.2,12.561953,2.5131533,2,3
BD-417,B,0.21858737642585552,1.3,12.561953,2.5131533,2,3
BD-417,B,0.11879426900584796,1.4000000000000001,12.561953,2.5131533,2,3
BD-417,B,0.07793138157894737,1.5000000000000002,12.561953,2.5131533,2,3
BD-417,B,0.07974605128205128,1.6000000000000003,12.561953,2.5131533,2,3
BD-417,B,0.05826458823529412,1.7000000000000004,12.561953,2.5131533,2,3
BD-417,B,0.04118741258741259,1.8000000000000005,12.561953,2.5131533,2,3
BD-417,B,0.22090636363636362,1.9000000000000006,12.561953,2.5131533,2,3
BD-417,B,0.5958343199999999,2.0000000000000004,12.561953,2.5131533,2,3
BD-417,B,0.7991672398190045,2.1000000000000005,12.561953,2.5131533,2,3
BD-417,B,0.880375,2.2000000000000006,12.561953,2.5131533,2,3
BD-417,B,0.8952731325301205,2.3000000000000007,12.561953,2.5131533,2,3
BD-417,B,0.9159657317073171,2.400000000000001,12.561953,2.5131533,2,3
BD-417,B,0.9556408450704225,2.500000000000001,12.561953,2.5131533,2,3
BD-417,B,0.9677465625,2.600000000000001,12.561953,2.5131533,2,3
BD-417,B,0.9677222972972974,2.700000000000001,12.561953,2.5131533,2,3
BD-417,B,0.9874385915492958,2.800000000000001,12.561953,2.5131533,2,3
BD-417,B,0.9863312962962963,2.9000000000000012,12.561953,2.5131533,2,3
BD-417,B,0.9875540983606558,3.0000000000000013,12.561953,2.5131533,2,3
BD-417,B,0.9929764238410596,3.1000000000000014,12.561953,2.5131533,2,3
BD-417,B,0.994156694214876,3.2000000000000015,12.561953,2.5131533,2,3
BD-417,B,0.9976894117647058,3.3000000000000016,12.561953,2.5131533,2,3
BD-417,B,1.0,3.4000000000000017,12.561953,2.5131533,2,3
BD-417,B,1.0,3.5000000000000018,12.561953,2.5131533,2,3
BD-418,A,0.0,0.1,-1.398381,0.12806247,9,8
BD-418,A,0.0,0.2,-1.398381,0.12806247,9,8
BD-418,A,0.0,0.30000000000000004,-1.398381,0.12806247,9,8
BD-418,A,0.0008101214574898786,0.4,-1.398381,0.12806247,9,8
BD-418,A,0.0010209183673469387,0.5,-1.398381,0.12806247,9,8
BD-418,A,0.0,0.6,-1.398381,0.12806247,9,8
BD-418,A,0.0009597122302158272,0.7,-1.398381,0.12806247,9,8
BD-418,A,0.0009460992907801418,0.7999999999999999,-1.398381,0.12806247,9,8
BD-418,A,0.0002951327433628318,0.8999999999999999,-1.398381,0.12806247,9,8
BD-418,A,0.00021516129032258063,0.9999999999999999,-1.398381,0.12806247,9,8
BD-418,A,0.0006193877551020409,1.0999999999999999,-1.398381,0.12806247,9,8
BD-418,A,0.006464876033057852,1.2,-1.398381,0.12806247,9,8
BD-418,A,0.00832319391634981,1.3,-1.398381,0.12806247,9,8
BD-418,A,0.00783654970760234,1.4000000000000001,-1.398381,0.12806247,9,8
BD-418,A,0.008217105263157895,1.5000000000000002,-1.398381,0.12806247,9,8
BD-418,A,0.009607692307692308,1.6000000000000003,-1.398381,0.12806247,9,8
BD-418,A,0.01141294117647059,1.7000000000000004,-1.398381,0.12806247,9,8
BD-418,A,0.004833566433566434,1.8000000000000005,-1.398381,0.12806247,9,8
BD-418,A,0.05677272727272727,1.9000000000000006,-1.398381,0.12806247,9,8
BD-418,A,0.17236200000000002,2.0000000000000004,-1.398381,0.12806247,9,8
BD-418,A,0.22888914027149324,2.1000000000000005,-1.398381,0.12806247,9,8
BD-418,A,0.14379934210526316,2.2000000000000006,-1.398381,0.12806247,9,8
BD-418,A,0.03762048192771085,2.3000000000000007,-1.398381,0.12806247,9,8
BD-418,A,0.03807926829268293,2.400000000000001,-1.398381,0.12806247,9,8
BD-418,A,0.05717253521126761,2.500000000000001,-1.398381,0.12806247,9,8
BD-418,A,0.059969531250000006,2.600000000000001,-1.398381,0.12806247,9,8
